,ts_code,symbol,name,area,industry,list_date
1584,300072.SZ,300072.SZ#E,海新能科,北京,环境保护,20100427
1585,300073.SZ,300073.SZ#E,当升科技,北京,电气设备,20100427
1586,300074.SZ,300074.SZ#E,华平股份,上海,软件服务,20100427
1587,300075.SZ,300075.SZ#E,数字政通,北京,软件服务,20100427
1588,300076.SZ,300076.SZ#E,GQY视讯,浙江,IT设备,20100430
1589,300077.SZ,300077.SZ#E,国民技术,深圳,半导体,20100430
1590,300078.SZ,300078.SZ#E,思创医惠,浙江,软件服务,20100430
1591,300079.SZ,300079.SZ#E,数码视讯,北京,通信设备,20100430
1592,300080.SZ,300080.SZ#E,易成新能,河南,电气设备,20100625
1593,300081.SZ,300081.SZ#E,恒信东方,北京,文教休闲,20100520
1594,300082.SZ,300082.SZ#E,奥克股份,辽宁,化工原料,20100520
1595,300083.SZ,300083.SZ#E,创世纪,广东,机床制造,20100520
1596,300084.SZ,300084.SZ#E,海默科技,甘肃,专用机械,20100520
1597,300085.SZ,300085.SZ#E,银之杰,深圳,软件服务,20100526
1598,300086.SZ,300086.SZ#E,康芝药业,海南,化学制药,20100526
1599,300087.SZ,300087.SZ#E,荃银高科,安徽,种植业,20100526
1600,300088.SZ,300088.SZ#E,长信科技,安徽,元器件,20100526
1601,300089.SZ,300089.SZ#E,*ST文化,广东,文教休闲,20100625
1602,300091.SZ,300091.SZ#E,金通灵,江苏,机械基件,20100625
1603,300092.SZ,300092.SZ#E,科新机电,四川,专用机械,20100708
1604,300093.SZ,300093.SZ#E,金刚光伏,甘肃,电气设备,20100708
1605,300094.SZ,300094.SZ#E,国联水产,广东,渔业,20100708
1606,300095.SZ,300095.SZ#E,华伍股份,江西,电气设备,20100728
1607,300096.SZ,300096.SZ#E,易联众,福建,软件服务,20100728
1608,300097.SZ,300097.SZ#E,智云股份,辽宁,专用机械,20100728
1609,300098.SZ,300098.SZ#E,高新兴,广东,软件服务,20100728
1610,300099.SZ,300099.SZ#E,精准信息,山东,电器仪表,20100806
1611,300100.SZ,300100.SZ#E,双林股份,浙江,汽车服务,20100806
1612,300101.SZ,300101.SZ#E,振芯科技,四川,通信设备,20100806
1613,300102.SZ,300102.SZ#E,乾照光电,福建,半导体,20100812
1614,300103.SZ,300103.SZ#E,达刚控股,陕西,环境保护,20100812
1615,300105.SZ,300105.SZ#E,龙源技术,山东,电器仪表,20100820
1616,300106.SZ,300106.SZ#E,西部牧业,新疆,乳制品,20100820
1617,300107.SZ,300107.SZ#E,建新股份,河北,化工原料,20100820
1618,300108.SZ,300108.SZ#E,*ST吉药,吉林,中成药,20100825
1619,300109.SZ,300109.SZ#E,新开源,河南,化工原料,20100825
1620,300110.SZ,300110.SZ#E,华仁药业,山东,化学制药,20100825
1621,300111.SZ,300111.SZ#E,向日葵,浙江,化学制药,20100827
1622,300112.SZ,300112.SZ#E,万讯自控,深圳,电器仪表,20100827
1623,300113.SZ,300113.SZ#E,顺网科技,浙江,互联网,20100827
1624,300114.SZ,300114.SZ#E,中航电测,陕西,电器仪表,20100827
1625,300115.SZ,300115.SZ#E,长盈精密,深圳,元器件,20100902
1626,300116.SZ,300116.SZ#E,保力新,陕西,电气设备,20100902
1627,300117.SZ,300117.SZ#E,嘉寓股份,北京,电气设备,20100902
1628,300118.SZ,300118.SZ#E,东方日升,浙江,电气设备,20100902
1629,300119.SZ,300119.SZ#E,瑞普生物,天津,农业综合,20100917
1630,300120.SZ,300120.SZ#E,经纬辉开,天津,元器件,20100917
1631,300121.SZ,300121.SZ#E,阳谷华泰,山东,化工原料,20100917
1632,300122.SZ,300122.SZ#E,智飞生物,重庆,生物制药,20100928
1633,300123.SZ,300123.SZ#E,亚光科技,湖南,半导体,20100928
1634,300124.SZ,300124.SZ#E,汇川技术,深圳,电器仪表,20100928
1635,300125.SZ,300125.SZ#E,聆达股份,辽宁,电气设备,20101013
1636,300126.SZ,300126.SZ#E,锐奇股份,上海,轻工机械,20101013
1637,300127.SZ,300127.SZ#E,银河磁体,四川,矿物制品,20101013
1638,300128.SZ,300128.SZ#E,锦富技术,江苏,元器件,20101013
1639,300129.SZ,300129.SZ#E,泰胜风能,上海,电气设备,20101019
1640,300130.SZ,300130.SZ#E,新国都,深圳,IT设备,20101019
1641,300131.SZ,300131.SZ#E,英唐智控,深圳,元器件,20101019
1642,300132.SZ,300132.SZ#E,青松股份,福建,化工原料,20101026
1643,300133.SZ,300133.SZ#E,华策影视,浙江,影视音像,20101026
1644,300134.SZ,300134.SZ#E,大富科技,安徽,通信设备,20101026
1645,300135.SZ,300135.SZ#E,宝利国际,江苏,化工原料,20101026
1646,300136.SZ,300136.SZ#E,信维通信,深圳,元器件,20101105
1647,300137.SZ,300137.SZ#E,先河环保,河北,环境保护,20101105
1648,300138.SZ,300138.SZ#E,晨光生物,河北,食品,20101105
1649,300139.SZ,300139.SZ#E,晓程科技,北京,黄金,20101112
1650,300140.SZ,300140.SZ#E,中环装备,陕西,环境保护,20101112
1651,300141.SZ,300141.SZ#E,和顺电气,江苏,电气设备,20101112
1652,300142.SZ,300142.SZ#E,沃森生物,云南,生物制药,20101112
1653,300143.SZ,300143.SZ#E,盈康生命,山东,医疗保健,20101209
1654,300144.SZ,300144.SZ#E,宋城演艺,浙江,旅游景点,20101209
1655,300145.SZ,300145.SZ#E,中金环境,浙江,机械基件,20101209
1656,300146.SZ,300146.SZ#E,汤臣倍健,广东,食品,20101215
1657,300147.SZ,300147.SZ#E,香雪制药,广东,中成药,20101215
1658,300148.SZ,300148.SZ#E,天舟文化,湖南,互联网,20101215
1659,300149.SZ,300149.SZ#E,睿智医药,广东,生物制药,20101222
1660,300150.SZ,300150.SZ#E,世纪瑞尔,北京,软件服务,20101222
1661,300151.SZ,300151.SZ#E,昌红科技,深圳,专用机械,20101222
1662,300152.SZ,300152.SZ#E,新动力,河北,环境保护,20101229
1663,300153.SZ,300153.SZ#E,科泰电源,上海,电气设备,20101229
1664,300154.SZ,300154.SZ#E,瑞凌股份,深圳,机械基件,20101229
1665,300155.SZ,300155.SZ#E,安居宝,广东,IT设备,20110107
1666,300157.SZ,300157.SZ#E,恒泰艾普,北京,石油开采,20110107
1667,300158.SZ,300158.SZ#E,振东制药,山西,化学制药,20110107
1668,300159.SZ,300159.SZ#E,ST新研,新疆,航空,20110107
1669,300160.SZ,300160.SZ#E,秀强股份,江苏,家用电器,20110113
1670,300161.SZ,300161.SZ#E,华中数控,湖北,机床制造,20110113
1671,300162.SZ,300162.SZ#E,雷曼光电,深圳,元器件,20110113
1672,300163.SZ,300163.SZ#E,先锋新材,浙江,其他建材,20110113
1673,300164.SZ,300164.SZ#E,通源石油,陕西,石油开采,20110113
1674,300165.SZ,300165.SZ#E,天瑞仪器,江苏,电器仪表,20110125
1675,300166.SZ,300166.SZ#E,东方国信,北京,软件服务,20110125
1676,300167.SZ,300167.SZ#E,ST迪威迅,深圳,软件服务,20110125
1677,300168.SZ,300168.SZ#E,万达信息,上海,软件服务,20110125
1678,300169.SZ,300169.SZ#E,天晟新材,江苏,塑料,20110125
1679,300170.SZ,300170.SZ#E,汉得信息,上海,软件服务,20110201
1680,300171.SZ,300171.SZ#E,东富龙,上海,医疗保健,20110201
1681,300172.SZ,300172.SZ#E,中电环保,江苏,环境保护,20110201
1682,300173.SZ,300173.SZ#E,福能东方,广东,轻工机械,20110201
1683,300174.SZ,300174.SZ#E,元力股份,福建,化工原料,20110201
1684,300175.SZ,300175.SZ#E,朗源股份,山东,食品,20110215
1685,300176.SZ,300176.SZ#E,派生科技,广东,汽车配件,20110215
1686,300177.SZ,300177.SZ#E,中海达,广东,通信设备,20110215
1687,300179.SZ,300179.SZ#E,四方达,河南,矿物制品,20110215
1688,300180.SZ,300180.SZ#E,华峰超纤,上海,化纤,20110222
1689,300181.SZ,300181.SZ#E,佐力药业,浙江,中成药,20110222
1690,300182.SZ,300182.SZ#E,捷成股份,北京,影视音像,20110222
1691,300183.SZ,300183.SZ#E,东软载波,山东,通信设备,20110222
1692,300184.SZ,300184.SZ#E,力源信息,湖北,元器件,20110222
1693,300185.SZ,300185.SZ#E,通裕重工,山东,工程机械,20110308
1694,300187.SZ,300187.SZ#E,永清环保,湖南,环境保护,20110308
1695,300188.SZ,300188.SZ#E,美亚柏科,福建,软件服务,20110316
1696,300189.SZ,300189.SZ#E,神农科技,海南,种植业,20110316
1697,300190.SZ,300190.SZ#E,维尔利,江苏,环境保护,20110316
1698,300191.SZ,300191.SZ#E,潜能恒信,北京,石油开采,20110316
1699,300192.SZ,300192.SZ#E,科德教育,江苏,文教休闲,20110322
1700,300193.SZ,300193.SZ#E,佳士科技,深圳,专用机械,20110322
1701,300194.SZ,300194.SZ#E,福安药业,重庆,化学制药,20110322
1702,300195.SZ,300195.SZ#E,长荣股份,天津,轻工机械,20110329
1703,300196.SZ,300196.SZ#E,长海股份,江苏,玻璃,20110329
1704,300197.SZ,300197.SZ#E,节能铁汉,深圳,环境保护,20110329
1705,300198.SZ,300198.SZ#E,纳川股份,福建,塑料,20110407
1706,300199.SZ,300199.SZ#E,翰宇药业,深圳,化学制药,20110407
1707,300200.SZ,300200.SZ#E,高盟新材,北京,化工原料,20110407
1708,300201.SZ,300201.SZ#E,海伦哲,江苏,工程机械,20110407
1709,300203.SZ,300203.SZ#E,聚光科技,浙江,环境保护,20110415
1710,300204.SZ,300204.SZ#E,舒泰神,北京,生物制药,20110415
1711,300205.SZ,300205.SZ#E,天喻信息,湖北,通信设备,20110421
1712,300206.SZ,300206.SZ#E,理邦仪器,深圳,医疗保健,20110421
1713,300207.SZ,300207.SZ#E,欣旺达,深圳,电气设备,20110421
1714,300208.SZ,300208.SZ#E,青岛中程,山东,电气设备,20110426
1715,300209.SZ,300209.SZ#E,ST有棵树,湖南,互联网,20110426
1716,300210.SZ,300210.SZ#E,森远股份,辽宁,专用机械,20110426
1717,300211.SZ,300211.SZ#E,亿通科技,江苏,通信设备,20110505
1718,300212.SZ,300212.SZ#E,易华录,北京,软件服务,20110505
1719,300213.SZ,300213.SZ#E,佳讯飞鸿,北京,通信设备,20110505
1720,300214.SZ,300214.SZ#E,日科化学,山东,化工原料,20110511
1721,300215.SZ,300215.SZ#E,电科院,江苏,电气设备,20110511
1722,300217.SZ,300217.SZ#E,东方电热,江苏,家用电器,20110518
1723,300218.SZ,300218.SZ#E,安利股份,安徽,塑料,20110518
1724,300219.SZ,300219.SZ#E,鸿利智汇,广东,元器件,20110518
1725,300220.SZ,300220.SZ#E,ST金运,湖北,专用机械,20110525
1726,300221.SZ,300221.SZ#E,银禧科技,广东,塑料,20110525
1727,300222.SZ,300222.SZ#E,科大智能,上海,电气设备,20110525
1728,300223.SZ,300223.SZ#E,北京君正,北京,半导体,20110531
1729,300224.SZ,300224.SZ#E,正海磁材,山东,矿物制品,20110531
1730,300225.SZ,300225.SZ#E,金力泰,上海,染料涂料,20110531
1731,300226.SZ,300226.SZ#E,上海钢联,上海,互联网,20110608
1732,300227.SZ,300227.SZ#E,光韵达,深圳,专用机械,20110608
1733,300228.SZ,300228.SZ#E,富瑞特装,江苏,化工机械,20110608
1734,300229.SZ,300229.SZ#E,拓尔思,北京,软件服务,20110615
1735,300230.SZ,300230.SZ#E,永利股份,上海,塑料,20110615
1736,300231.SZ,300231.SZ#E,银信科技,北京,软件服务,20110615
1737,300232.SZ,300232.SZ#E,洲明科技,深圳,元器件,20110622
1738,300233.SZ,300233.SZ#E,金城医药,山东,化学制药,20110622
1739,300234.SZ,300234.SZ#E,开尔新材,浙江,陶瓷,20110622
1740,300235.SZ,300235.SZ#E,方直科技,深圳,软件服务,20110629
1741,300236.SZ,300236.SZ#E,上海新阳,上海,半导体,20110629
1742,300237.SZ,300237.SZ#E,美晨生态,山东,汽车配件,20110629
1743,300238.SZ,300238.SZ#E,冠昊生物,广东,医疗保健,20110706
1744,300239.SZ,300239.SZ#E,东宝生物,内蒙,生物制药,20110706
1745,300240.SZ,300240.SZ#E,飞力达,江苏,仓储物流,20110706
1746,300241.SZ,300241.SZ#E,瑞丰光电,深圳,半导体,20110712
1747,300242.SZ,300242.SZ#E,佳云科技,广东,互联网,20110712
1748,300243.SZ,300243.SZ#E,瑞丰高材,山东,化工原料,20110712
1749,300244.SZ,300244.SZ#E,迪安诊断,浙江,医疗保健,20110719
1750,300245.SZ,300245.SZ#E,天玑科技,上海,软件服务,20110719
1751,300246.SZ,300246.SZ#E,宝莱特,广东,医疗保健,20110719
1752,300247.SZ,300247.SZ#E,融捷健康,安徽,医疗保健,20110729
1753,300248.SZ,300248.SZ#E,新开普,河南,软件服务,20110729
1754,300249.SZ,300249.SZ#E,依米康,四川,IT设备,20110803
1755,300250.SZ,300250.SZ#E,初灵信息,浙江,软件服务,20110803
1756,300251.SZ,300251.SZ#E,光线传媒,北京,影视音像,20110803
1757,300252.SZ,300252.SZ#E,金信诺,深圳,通信设备,20110818
1758,300253.SZ,300253.SZ#E,卫宁健康,上海,软件服务,20110818
1759,300254.SZ,300254.SZ#E,仟源医药,山西,化学制药,20110819
1760,300255.SZ,300255.SZ#E,常山药业,河北,生物制药,20110819
1761,300256.SZ,300256.SZ#E,ST星星,江西,元器件,20110819
1762,300257.SZ,300257.SZ#E,开山股份,上海,机械基件,20110819
1763,300258.SZ,300258.SZ#E,精锻科技,江苏,汽车配件,20110826
1764,300259.SZ,300259.SZ#E,新天科技,河南,电器仪表,20110831
1765,300260.SZ,300260.SZ#E,新莱应材,江苏,机械基件,20110906
1766,300261.SZ,300261.SZ#E,雅本化学,江苏,农药化肥,20110906
1767,300262.SZ,300262.SZ#E,巴安水务,上海,水务,20110916
1768,300263.SZ,300263.SZ#E,隆华科技,河南,专用机械,20110916
1769,300264.SZ,300264.SZ#E,佳创视讯,深圳,软件服务,20110916
1770,300265.SZ,300265.SZ#E,通光线缆,江苏,电气设备,20110916
1771,300266.SZ,300266.SZ#E,兴源环境,浙江,环境保护,20110927
1772,300267.SZ,300267.SZ#E,尔康制药,湖南,化学制药,20110927
1773,300268.SZ,300268.SZ#E,*ST佳沃,湖南,农业综合,20110927
1774,300269.SZ,300269.SZ#E,联建光电,深圳,元器件,20111012
1775,300270.SZ,300270.SZ#E,中威电子,浙江,IT设备,20111012
1776,300271.SZ,300271.SZ#E,华宇软件,北京,软件服务,20111026
1777,300272.SZ,300272.SZ#E,开能健康,上海,家用电器,20111102
1778,300273.SZ,300273.SZ#E,*ST和佳,广东,医疗保健,20111026
1779,300274.SZ,300274.SZ#E,阳光电源,安徽,电气设备,20111102
1780,300275.SZ,300275.SZ#E,梅安森,重庆,工程机械,20111102
1781,300276.SZ,300276.SZ#E,三丰智能,湖北,专用机械,20111115
1782,300277.SZ,300277.SZ#E,海联讯,深圳,软件服务,20111123
1783,300278.SZ,300278.SZ#E,华昌达,湖北,专用机械,20111216
1784,300279.SZ,300279.SZ#E,和晶科技,江苏,元器件,20111229
1785,300280.SZ,300280.SZ#E,紫天科技,福建,广告包装,20111229
1786,300281.SZ,300281.SZ#E,金明精机,广东,专用机械,20111229
1787,300282.SZ,300282.SZ#E,*ST三盛,北京,文教休闲,20111229
1788,300283.SZ,300283.SZ#E,温州宏丰,浙江,电气设备,20120110
1789,300284.SZ,300284.SZ#E,苏交科,江苏,建筑工程,20120110
1790,300285.SZ,300285.SZ#E,国瓷材料,山东,陶瓷,20120113
1791,300286.SZ,300286.SZ#E,安科瑞,上海,电器仪表,20120113
1792,300287.SZ,300287.SZ#E,飞利信,北京,软件服务,20120201
1793,300288.SZ,300288.SZ#E,朗玛信息,贵州,软件服务,20120216
1794,300289.SZ,300289.SZ#E,利德曼,北京,医疗保健,20120216
1795,300290.SZ,300290.SZ#E,荣科科技,辽宁,软件服务,20120216
1796,300291.SZ,300291.SZ#E,百纳千成,北京,影视音像,20120209
1797,300292.SZ,300292.SZ#E,吴通控股,江苏,互联网,20120229
1798,300293.SZ,300293.SZ#E,蓝英装备,辽宁,专用机械,20120308
1799,300294.SZ,300294.SZ#E,博雅生物,江西,生物制药,20120308
1800,300295.SZ,300295.SZ#E,三六五网,江苏,互联网,20120315
1801,300296.SZ,300296.SZ#E,利亚德,北京,元器件,20120315
1802,300297.SZ,300297.SZ#E,*ST蓝盾,四川,软件服务,20120315
1803,300298.SZ,300298.SZ#E,三诺生物,湖南,医疗保健,20120319
1804,300299.SZ,300299.SZ#E,富春股份,福建,互联网,20120319
1805,300300.SZ,300300.SZ#E,海峡创新,福建,软件服务,20120319
1806,300301.SZ,300301.SZ#E,*ST长方,深圳,半导体,20120321
1807,300302.SZ,300302.SZ#E,同有科技,北京,软件服务,20120321
1808,300303.SZ,300303.SZ#E,聚飞光电,深圳,半导体,20120319
1809,300304.SZ,300304.SZ#E,云意电气,江苏,汽车配件,20120321
1810,300305.SZ,300305.SZ#E,裕兴股份,江苏,塑料,20120329
1811,300306.SZ,300306.SZ#E,远方信息,浙江,电器仪表,20120329
1812,300307.SZ,300307.SZ#E,慈星股份,浙江,纺织机械,20120329
1813,300308.SZ,300308.SZ#E,中际旭创,山东,通信设备,20120410
1814,300310.SZ,300310.SZ#E,宜通世纪,广东,通信设备,20120425
1815,300311.SZ,300311.SZ#E,任子行,深圳,软件服务,20120425
1816,300313.SZ,300313.SZ#E,*ST天山,新疆,农业综合,20120425
1817,300314.SZ,300314.SZ#E,戴维医疗,浙江,医疗保健,20120508
1818,300315.SZ,300315.SZ#E,掌趣科技,北京,互联网,20120511
1819,300316.SZ,300316.SZ#E,晶盛机电,浙江,专用机械,20120511
1820,300317.SZ,300317.SZ#E,珈伟新能,深圳,电气设备,20120511
1821,300318.SZ,300318.SZ#E,博晖创新,北京,医疗保健,20120523
1822,300319.SZ,300319.SZ#E,麦捷科技,深圳,元器件,20120523
1823,300320.SZ,300320.SZ#E,海达股份,江苏,橡胶,20120601
1824,300321.SZ,300321.SZ#E,同大股份,山东,塑料,20120523
1825,300322.SZ,300322.SZ#E,硕贝德,广东,元器件,20120608
1826,300323.SZ,300323.SZ#E,华灿光电,湖北,半导体,20120601
1827,300324.SZ,300324.SZ#E,旋极信息,北京,软件服务,20120608
1828,300326.SZ,300326.SZ#E,凯利泰,上海,医疗保健,20120613
1829,300327.SZ,300327.SZ#E,中颖电子,上海,半导体,20120613
1830,300328.SZ,300328.SZ#E,宜安科技,广东,小金属,20120619
1831,300329.SZ,300329.SZ#E,海伦钢琴,浙江,文教休闲,20120619
1832,300331.SZ,300331.SZ#E,苏大维格,江苏,元器件,20120628
1833,300332.SZ,300332.SZ#E,天壕环境,北京,供气供热,20120628
1834,300333.SZ,300333.SZ#E,兆日科技,深圳,IT设备,20120628
1835,300334.SZ,300334.SZ#E,津膜科技,天津,水务,20120705
1836,300335.SZ,300335.SZ#E,迪森股份,广东,供气供热,20120710
1837,300336.SZ,300336.SZ#E,*ST新文,上海,广告包装,20120710
1838,300337.SZ,300337.SZ#E,银邦股份,江苏,铝,20120718
1839,300338.SZ,300338.SZ#E,ST开元,湖南,文教休闲,20120726
1840,300339.SZ,300339.SZ#E,润和软件,江苏,软件服务,20120718
1841,300340.SZ,300340.SZ#E,科恒股份,广东,电气设备,20120726
1842,300341.SZ,300341.SZ#E,麦克奥迪,福建,电气设备,20120726
1843,300342.SZ,300342.SZ#E,天银机电,江苏,家用电器,20120726
1844,300343.SZ,300343.SZ#E,联创股份,山东,化工原料,20120801
1845,300344.SZ,300344.SZ#E,立方数科,安徽,软件服务,20120801
1846,300345.SZ,300345.SZ#E,华民股份,湖南,机械基件,20120801
1847,300346.SZ,300346.SZ#E,南大光电,江苏,半导体,20120807
1848,300347.SZ,300347.SZ#E,泰格医药,浙江,医疗保健,20120817
1849,300348.SZ,300348.SZ#E,长亮科技,深圳,软件服务,20120817
1850,300349.SZ,300349.SZ#E,金卡智能,浙江,电器仪表,20120817
1851,300350.SZ,300350.SZ#E,华鹏飞,深圳,软件服务,20120821
1852,300351.SZ,300351.SZ#E,永贵电器,浙江,运输设备,20120920
1853,300352.SZ,300352.SZ#E,北信源,北京,软件服务,20120912
1854,300353.SZ,300353.SZ#E,东土科技,北京,通信设备,20120927
1855,300354.SZ,300354.SZ#E,东华测试,江苏,电器仪表,20120920
1856,300355.SZ,300355.SZ#E,蒙草生态,内蒙,环境保护,20120927
1857,300356.SZ,300356.SZ#E,*ST光一,江苏,电气设备,20121009
1858,300357.SZ,300357.SZ#E,我武生物,浙江,生物制药,20140121
1859,300358.SZ,300358.SZ#E,楚天科技,湖南,医疗保健,20140121
1860,300359.SZ,300359.SZ#E,全通教育,广东,文教休闲,20140121
1861,300360.SZ,300360.SZ#E,炬华科技,浙江,电器仪表,20140121
1862,300363.SZ,300363.SZ#E,博腾股份,重庆,化学制药,20140129
1863,300364.SZ,300364.SZ#E,中文在线,北京,出版业,20150121
1864,300365.SZ,300365.SZ#E,恒华科技,北京,软件服务,20140123
1865,300366.SZ,300366.SZ#E,创意信息,四川,软件服务,20140127
1866,300368.SZ,300368.SZ#E,汇金股份,河北,IT设备,20140123
1867,300369.SZ,300369.SZ#E,绿盟科技,北京,软件服务,20140129
1868,300370.SZ,300370.SZ#E,*ST安控,四川,电器仪表,20140123
1869,300371.SZ,300371.SZ#E,汇中股份,河北,电器仪表,20140123
1870,300373.SZ,300373.SZ#E,扬杰科技,江苏,半导体,20140123
1871,300374.SZ,300374.SZ#E,中铁装配,北京,其他建材,20150319
1872,300375.SZ,300375.SZ#E,鹏翎股份,天津,汽车配件,20140127
1873,300376.SZ,300376.SZ#E,易事特,广东,电气设备,20140127
1874,300377.SZ,300377.SZ#E,赢时胜,深圳,软件服务,20140127
1875,300378.SZ,300378.SZ#E,鼎捷软件,上海,软件服务,20140127
1876,300379.SZ,300379.SZ#E,东方通,北京,软件服务,20140128
1877,300380.SZ,300380.SZ#E,安硕信息,上海,软件服务,20140128
1878,300381.SZ,300381.SZ#E,溢多利,广东,化学制药,20140128
1879,300382.SZ,300382.SZ#E,斯莱克,江苏,专用机械,20140129
1880,300383.SZ,300383.SZ#E,光环新网,北京,软件服务,20140129
